Type,City Name,County Name,Old Rate,New Rate,Effective Date,Report Month,Report Year,Report Period Type
City List,Slaton,Lubbock,1.500,1.500,10/01/2021,10,2021,MONTHLY
SPD List,Johnson Co ESD 1-A,,0.000,1.000,10/01/2021,10,2021,MONTHLY
SPD List,Westside 211 SID,,0.000,1.500,10/01/2020,10,2021,MONTHLY
SPD List,Limestone Co ESD 2,,0.000,2.000,10/01/2021,10,2021,MONTHLY
City List,Killeen,Bell,1.500,1.500,10/01/2021,10,2021,MONTHLY
City List,Ellinger,Fayette,0.000,1.000,10/01/2021,10,2021,MONTHLY
City List,Lakeside,Tarrant,2.000,1.750,10/01/2021,10,2021,MONTHLY
City List,Log Cabin,Henderson,1.000,2.000,10/01/2021,10,2021,MONTHLY
City List,Higgins,Lipscomb,2.000,1.750,10/01/2021,10,2021,MONTHLY
City List,De Soto,Dallas,2.000,2.000,07/01/2021,10,2021,MONTHLY
City List,Argyle,Denton,1.750,1.500,04/01/2021,10,2021,MONTHLY
SPD List,Jersey Village Fire Cont,,0.000,0.500,10/01/2021,10,2021,MONTHLY
City List,Primera,Cameron,1.750,2.000,10/01/2021,10,2021,MONTHLY
City List,Watauga,Tarrant,1.500,1.250,01/01/2021,10,2021,MONTHLY
SPD List,Midland Co Hosp Dist,,0.000,0.250,01/01/2021,10,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 17,,0.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Follett,Lipscomb,2.000,1.500,01/01/2021,10,2021,MONTHLY
SPD List,Holland Mun Dev Dist,,0.000,0.250,04/01/2021,10,2021,MONTHLY
SPD List,Liberty Co ESD 1,,0.000,1.500,10/01/2021,10,2021,MONTHLY
City List,Gustine,Comanche,1.500,1.000,04/01/2021,10,2021,MONTHLY
City List,De Kalb,Bowie,1.500,1.500,07/01/2021,10,2021,MONTHLY
City List,Deport,Lamar,1.000,1.500,10/01/2021,10,2021,MONTHLY
City List,Arlington,Tarrant,1.750,2.000,04/01/2021,10,2021,MONTHLY
City List,Sandy Point,Brazoria,0.000,1.500,10/01/2021,10,2021,MONTHLY
City List,Fate,Rockwall,1.500,1.500,10/01/2021,10,2021,MONTHLY
City List,Benavides,Duval,1.000,2.000,07/01/2021,10,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 22,,0.000,2.000,10/01/2020,10,2021,MONTHLY
City List,Highland Haven,Burnet,0.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Alvarado,Johnson,2.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Rocksprings,Edwards,1.750,1.500,10/01/2021,10,2021,MONTHLY
SPD List,Williamson Co ESD 4,,1.000,1.750,10/01/2021,10,2021,MONTHLY
SPD List,Argyle Mun Dev Dist,,0.000,0.250,04/01/2021,10,2021,MONTHLY
SPD List,Williamson Co ESD 7-A,,0.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Holland,Bell,1.250,1.000,01/01/2021,10,2021,MONTHLY
SPD List,Johnson Co ESD 1-B,,0.000,2.000,10/01/2021,10,2021,MONTHLY
City List,Corinth,Denton,1.750,1.500,01/01/2021,10,2021,MONTHLY
SPD List,El Paso Co ESD 1,,0.000,1.500,10/01/2021,10,2021,MONTHLY
City List,Anton,Hockley,1.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Krum,Denton,1.750,1.750,10/01/2021,10,2021,MONTHLY
City List,Palmview,Hidalgo,1.000,1.500,04/01/2021,10,2021,MONTHLY
SPD List,Ft Bend Co ESD 5,,0.000,1.000,10/01/2021,10,2021,MONTHLY
SPD List,Travis Co ESD 1,,0.000,1.000,07/01/2021,10,2021,MONTHLY
SPD List,Austin Co ESD 2,,0.000,1.500,04/01/2021,10,2021,MONTHLY
City List,Buffalo Gap,Taylor,2.000,2.000,04/01/2021,10,2021,MONTHLY
City List,La Villa,Hidalgo,1.500,2.000,04/01/2021,10,2021,MONTHLY
City List,Follett,Lipscomb,1.500,2.000,04/01/2021,10,2021,MONTHLY
SPD List,Wilson Co ESD 3,,0.000,1.000,04/01/2021,10,2021,MONTHLY
SPD List,Corinth Fire Control,,0.000,0.250,04/01/2021,10,2021,MONTHLY
SPD List,Jasper Co ESD 4-A,,0.000,1.500,04/01/2021,10,2021,MONTHLY
City List,Asherton,Dimmit,1.000,1.500,04/01/2021,10,2021,MONTHLY
SPD List,Burnet Co ESD 5,,0.000,2.000,04/01/2021,10,2021,MONTHLY
SPD List,Waller-Harris ESD 200,,0.000,1.000,04/01/2021,10,2021,MONTHLY
SPD List,Brazos Co ESD 1,,0.000,1.500,10/01/2021,10,2021,MONTHLY
City List,Von Ormy,Bexar,2.000,2.000,10/01/2021,10,2021,MONTHLY
SPD List,Williamson Co ESD 4-A,,0.000,2.000,10/01/2021,10,2021,MONTHLY
SPD List,Brazos Co ESD 2,,0.000,1.500,04/01/2021,10,2021,MONTHLY
City List,Trent,Taylor,2.000,1.000,10/01/2021,10,2021,MONTHLY
SPD List,Johnson Co ESD 1,,0.000,0.500,10/01/2021,10,2021,MONTHLY
City List,Oakwood,Leon,1.000,1.250,04/01/2021,10,2021,MONTHLY
SPD List,Wood Trace Mgmt Dist,,0.000,1.000,10/01/2020,10,2021,MONTHLY
City List,Hickory Creek,Denton,2.000,2.000,10/01/2021,10,2021,MONTHLY
City List,Yorktown,Dewitt,1.750,2.000,10/01/2021,10,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 19,,0.000,2.000,10/01/2020,10,2021,MONTHLY
SPD List,Jasper Co ESD 4-B,,0.000,0.500,04/01/2021,10,2021,MONTHLY
City List,Novice,Coleman,0.000,2.000,04/01/2021,10,2021,MONTHLY
SPD List,Parker Co ESD 1-A,,0.000,1.500,10/01/2021,10,2021,MONTHLY
City List,Uncertain,Harrison,1.000,2.000,10/01/2021,10,2021,MONTHLY
City List,Port Arthur,Jefferson,1.500,1.375,01/01/2021,10,2021,MONTHLY
City List,New Berlin,Guadalupe,1.250,1.500,04/01/2021,10,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 21,,0.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Grandfalls,Ward,1.000,2.000,10/01/2021,10,2021,MONTHLY
City List,De Leon,Comanche,1.500,1.500,10/01/2021,10,2021,MONTHLY
SPD List,Montgomery Co MD 1,,0.000,1.000,10/01/2020,10,2021,MONTHLY
SPD List,Burnet Co ESD 2,,0.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Pilot Point,Denton,2.000,1.500,10/01/2021,10,2021,MONTHLY
City List,Jersey Village,Harris,1.500,1.000,10/01/2021,10,2021,MONTHLY
City List,Gunter,Grayson,2.000,2.000,10/01/2020,10,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 18,,0.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Detroit,Red River,1.000,1.500,07/01/2021,10,2021,MONTHLY
City List,Watauga,Tarrant,1.250,1.500,10/01/2021,10,2021,MONTHLY
SPD List,Jasper Co ESD 4,,0.000,2.000,04/01/2021,10,2021,MONTHLY
SPD List,Pilot Point Mun Dev Dist,,0.000,0.500,10/01/2021,10,2021,MONTHLY
SPD List,Kaufman Co Asst Dist 3,,0.000,2.000,04/01/2021,10,2021,MONTHLY
City List,Log Cabin,Henderson,1.000,2.000,10/01/2021,11,2021,MONTHLY
City List,De Leon,Comanche,1.500,1.500,10/01/2021,11,2021,MONTHLY
City List,Oakwood,Leon,1.000,1.250,04/01/2021,11,2021,MONTHLY
SPD List,Brazos Co ESD 1,,0.000,1.500,10/01/2021,11,2021,MONTHLY
City List,Follett,Lipscomb,2.000,1.500,01/01/2021,11,2021,MONTHLY
City List,Deport,Lamar,1.000,1.500,10/01/2021,11,2021,MONTHLY
City List,Gunter,Grayson,2.000,2.000,10/01/2020,11,2021,MONTHLY
City List,Novice,Coleman,0.000,2.000,04/01/2021,11,2021,MONTHLY
City List,Uncertain,Harrison,1.000,2.000,10/01/2021,11,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 18,,0.000,2.000,04/01/2021,11,2021,MONTHLY
City List,Slaton,Lubbock,1.500,1.500,10/01/2021,11,2021,MONTHLY
City List,Primera,Cameron,1.750,2.000,10/01/2021,11,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 19,,0.000,2.000,10/01/2020,11,2021,MONTHLY
City List,Asherton,Dimmit,1.000,1.500,04/01/2021,11,2021,MONTHLY
City List,Fate,Rockwall,1.500,1.500,10/01/2021,11,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 21,,0.000,2.000,04/01/2021,11,2021,MONTHLY
City List,New Berlin,Guadalupe,1.250,1.500,04/01/2021,11,2021,MONTHLY
SPD List,Johnson Co ESD 1,,0.000,0.500,10/01/2021,11,2021,MONTHLY
SPD List,Limestone Co ESD 2,,0.000,2.000,10/01/2021,11,2021,MONTHLY
City List,Killeen,Bell,1.500,1.500,10/01/2021,11,2021,MONTHLY
SPD List,Burnet Co ESD 5,,0.000,2.000,04/01/2021,11,2021,MONTHLY
SPD List,Ft Bend Co ESD 5,,0.000,1.000,10/01/2021,11,2021,MONTHLY
SPD List,Wilson Co ESD 3,,0.000,1.000,04/01/2021,11,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 17,,0.000,2.000,04/01/2021,11,2021,MONTHLY
SPD List,Johnson Co ESD 1-B,,0.000,2.000,10/01/2021,11,2021,MONTHLY
City List,Sandy Point,Brazoria,0.000,1.500,10/01/2021,11,2021,MONTHLY
City List,Watauga,Tarrant,1.250,1.500,10/01/2021,11,2021,MONTHLY
City List,Corinth,Denton,1.750,1.500,01/01/2021,11,2021,MONTHLY
SPD List,Waller-Harris ESD 200,,0.000,1.000,04/01/2021,11,2021,MONTHLY
City List,Port Arthur,Jefferson,1.500,1.375,01/01/2021,11,2021,MONTHLY
City List,Holland,Bell,1.250,1.000,01/01/2021,11,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 22,,0.000,2.000,10/01/2020,11,2021,MONTHLY
City List,Port Arthur,Jefferson,1.375,1.500,04/01/2021,11,2021,MONTHLY
SPD List,El Paso Co ESD 1,,0.000,1.500,10/01/2021,11,2021,MONTHLY
City List,De Kalb,Bowie,1.500,1.500,07/01/2021,11,2021,MONTHLY
City List,Anton,Hockley,1.000,2.000,04/01/2021,11,2021,MONTHLY
SPD List,Argyle Mun Dev Dist,,0.000,0.250,04/01/2021,11,2021,MONTHLY
SPD List,Jasper Co ESD 4-B,,0.000,0.500,04/01/2021,11,2021,MONTHLY
City List,Tenaha,Shelby,1.000,2.000,04/01/2021,11,2021,MONTHLY
City List,Yorktown,Dewitt,1.750,2.000,10/01/2021,11,2021,MONTHLY
SPD List,Jasper Co ESD 4-A,,0.000,1.500,04/01/2021,11,2021,MONTHLY
SPD List,Kaufman Co Asst Dist 3,,0.000,2.000,04/01/2021,11,2021,MONTHLY
SPD List,Travis Co ESD 1,,0.000,1.000,07/01/2021,11,2021,MONTHLY
City List,Highland Haven,Burnet,0.000,2.000,04/01/2021,11,2021,MONTHLY
City List,Memphis,Hall,2.000,2.000,04/01/2021,11,2021,MONTHLY
City List,Grandfalls,Ward,1.000,2.000,10/01/2021,11,2021,MONTHLY
SPD List,Corinth Fire Control,,0.000,0.250,04/01/2021,11,2021,MONTHLY
City List,Jersey Village,Harris,1.500,1.000,10/01/2021,11,2021,MONTHLY
SPD List,Midland Co Hosp Dist,,0.000,0.250,01/01/2021,11,2021,MONTHLY
SPD List,Burnet Co ESD 2,,0.000,2.000,04/01/2021,11,2021,MONTHLY
SPD List,Westside 211 SID,,0.000,1.500,10/01/2020,11,2021,MONTHLY
SPD List,Jasper Co ESD 4,,0.000,2.000,04/01/2021,11,2021,MONTHLY
SPD List,Pilot Point Mun Dev Dist,,0.000,0.500,10/01/2021,11,2021,MONTHLY
City List,Gustine,Comanche,1.500,1.000,04/01/2021,11,2021,MONTHLY
SPD List,Williamson Co ESD 7-A,,0.000,2.000,04/01/2021,11,2021,MONTHLY
SPD List,Williamson Co ESD 4,,1.000,1.750,10/01/2021,11,2021,MONTHLY
City List,Alvarado,Johnson,2.000,2.000,04/01/2021,11,2021,MONTHLY
City List,Buffalo Gap,Taylor,2.000,2.000,04/01/2021,11,2021,MONTHLY
City List,Follett,Lipscomb,1.500,2.000,04/01/2021,11,2021,MONTHLY
City List,De Soto,Dallas,2.000,2.000,07/01/2021,11,2021,MONTHLY
SPD List,Wood Trace Mgmt Dist,,0.000,1.000,10/01/2020,11,2021,MONTHLY
SPD List,Johnson Co ESD 1-A,,0.000,1.000,10/01/2021,11,2021,MONTHLY
City List,Krum,Denton,1.750,1.750,10/01/2021,11,2021,MONTHLY
City List,Hickory Creek,Denton,2.000,2.000,10/01/2021,11,2021,MONTHLY
SPD List,Williamson Co ESD 4-A,,0.000,2.000,10/01/2021,11,2021,MONTHLY
SPD List,Holland Mun Dev Dist,,0.000,0.250,04/01/2021,11,2021,MONTHLY
City List,Pilot Point,Denton,2.000,1.500,10/01/2021,11,2021,MONTHLY
SPD List,Jersey Village Fire Cont,,0.000,0.500,10/01/2021,11,2021,MONTHLY
City List,Watauga,Tarrant,1.500,1.250,01/01/2021,11,2021,MONTHLY
City List,Argyle,Denton,1.750,1.500,04/01/2021,11,2021,MONTHLY
City List,Palmview,Hidalgo,1.000,1.500,04/01/2021,11,2021,MONTHLY
City List,Higgins,Lipscomb,2.000,1.750,10/01/2021,11,2021,MONTHLY
City List,La Villa,Hidalgo,1.500,2.000,04/01/2021,11,2021,MONTHLY
City List,Ellinger,Fayette,0.000,1.000,10/01/2021,11,2021,MONTHLY
City List,Rocksprings,Edwards,1.750,1.500,10/01/2021,11,2021,MONTHLY
SPD List,Montgomery Co MD 1,,0.000,1.000,10/01/2020,11,2021,MONTHLY
City List,Von Ormy,Bexar,2.000,2.000,10/01/2021,11,2021,MONTHLY
SPD List,Parker Co ESD 1-A,,0.000,1.500,10/01/2021,11,2021,MONTHLY
City List,Arlington,Tarrant,1.750,2.000,04/01/2021,11,2021,MONTHLY
City List,Benavides,Duval,1.000,2.000,07/01/2021,11,2021,MONTHLY
City List,Lakeside,Tarrant,2.000,1.750,10/01/2021,11,2021,MONTHLY
City List,Trent,Taylor,2.000,1.000,10/01/2021,11,2021,MONTHLY
SPD List,Liberty Co ESD 1,,0.000,1.500,10/01/2021,11,2021,MONTHLY
City List,Detroit,Red River,1.000,1.500,07/01/2021,11,2021,MONTHLY
SPD List,Brazos Co ESD 2,,0.000,1.500,04/01/2021,11,2021,MONTHLY
SPD List,Austin Co ESD 2,,0.000,1.500,04/01/2021,11,2021,MONTHLY
SPD List,Midland Co Hosp Dist,,0.000,0.250,01/01/2021,12,2021,MONTHLY
SPD List,Williamson Co ESD 7-A,,0.000,2.000,04/01/2021,12,2021,MONTHLY
City List,Gunter,Grayson,2.000,2.000,10/01/2020,12,2021,MONTHLY
City List,Anton,Hockley,1.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Wood Trace Mgmt Dist,,0.000,1.000,10/01/2020,12,2021,MONTHLY
City List,Arlington,Tarrant,1.750,2.000,04/01/2021,12,2021,MONTHLY
City List,Sandy Point,Brazoria,0.000,1.500,10/01/2021,12,2021,MONTHLY
City List,Watauga,Tarrant,1.500,1.250,01/01/2021,12,2021,MONTHLY
City List,Fate,Rockwall,1.500,1.500,10/01/2021,12,2021,MONTHLY
City List,Holland,Bell,1.250,1.000,01/01/2021,12,2021,MONTHLY
City List,Port Arthur,Jefferson,1.375,1.500,04/01/2021,12,2021,MONTHLY
SPD List,Corinth Fire Control,,0.000,0.250,04/01/2021,12,2021,MONTHLY
SPD List,Williamson Co ESD 4-A,,0.000,2.000,10/01/2021,12,2021,MONTHLY
SPD List,El Paso Co ESD 1,,0.000,1.500,10/01/2021,12,2021,MONTHLY
City List,Primera,Cameron,1.750,2.000,10/01/2021,12,2021,MONTHLY
City List,Port Arthur,Jefferson,1.500,1.375,01/01/2021,12,2021,MONTHLY
SPD List,Liberty Co ESD 1,,0.000,1.500,10/01/2021,12,2021,MONTHLY
City List,Palmview,Hidalgo,1.000,1.500,04/01/2021,12,2021,MONTHLY
SPD List,Limestone Co ESD 2,,0.000,2.000,10/01/2021,12,2021,MONTHLY
SPD List,Burnet Co ESD 5,,0.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 18,,0.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Kaufman Co Asst Dist 3,,0.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Jasper Co ESD 4-B,,0.000,0.500,04/01/2021,12,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 19,,0.000,2.000,10/01/2020,12,2021,MONTHLY
City List,Benavides,Duval,1.000,2.000,07/01/2021,12,2021,MONTHLY
SPD List,Ft Bend Co ESD 5,,0.000,1.000,10/01/2021,12,2021,MONTHLY
City List,Grandfalls,Ward,1.000,2.000,10/01/2021,12,2021,MONTHLY
City List,Rocksprings,Edwards,1.750,1.500,10/01/2021,12,2021,MONTHLY
City List,Buffalo Gap,Taylor,2.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Westside 211 SID,,0.000,1.500,10/01/2020,12,2021,MONTHLY
SPD List,Waller-Harris ESD 200,,0.000,1.000,04/01/2021,12,2021,MONTHLY
SPD List,Montgomery Co MD 1,,0.000,1.000,10/01/2020,12,2021,MONTHLY
SPD List,Jasper Co ESD 4-A,,0.000,1.500,04/01/2021,12,2021,MONTHLY
City List,Memphis,Hall,2.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Wilson Co ESD 3,,0.000,1.000,04/01/2021,12,2021,MONTHLY
City List,Von Ormy,Bexar,2.000,2.000,10/01/2021,12,2021,MONTHLY
City List,Watauga,Tarrant,1.250,1.500,10/01/2021,12,2021,MONTHLY
City List,Argyle,Denton,1.750,1.500,04/01/2021,12,2021,MONTHLY
City List,Uncertain,Harrison,1.000,2.000,10/01/2021,12,2021,MONTHLY
City List,De Kalb,Bowie,1.500,1.500,07/01/2021,12,2021,MONTHLY
SPD List,Johnson Co ESD 1-B,,0.000,2.000,10/01/2021,12,2021,MONTHLY
City List,Slaton,Lubbock,1.500,1.500,10/01/2021,12,2021,MONTHLY
SPD List,Austin Co ESD 2,,0.000,1.500,04/01/2021,12,2021,MONTHLY
City List,Trent,Taylor,2.000,1.000,10/01/2021,12,2021,MONTHLY
SPD List,Burnet Co ESD 2,,0.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Jasper Co ESD 4,,0.000,2.000,04/01/2021,12,2021,MONTHLY
City List,Follett,Lipscomb,1.500,2.000,04/01/2021,12,2021,MONTHLY
City List,Oakwood,Leon,1.000,1.250,04/01/2021,12,2021,MONTHLY
City List,Jersey Village,Harris,1.500,1.000,10/01/2021,12,2021,MONTHLY
City List,Alvarado,Johnson,2.000,2.000,04/01/2021,12,2021,MONTHLY
City List,Higgins,Lipscomb,2.000,1.750,10/01/2021,12,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 22,,0.000,2.000,10/01/2020,12,2021,MONTHLY
SPD List,Johnson Co ESD 1,,0.000,0.500,10/01/2021,12,2021,MONTHLY
City List,De Soto,Dallas,2.000,2.000,07/01/2021,12,2021,MONTHLY
City List,Ellinger,Fayette,0.000,1.000,10/01/2021,12,2021,MONTHLY
City List,Asherton,Dimmit,1.000,1.500,04/01/2021,12,2021,MONTHLY
SPD List,Travis Co ESD 1,,0.000,1.000,07/01/2021,12,2021,MONTHLY
City List,Lakeside,Tarrant,2.000,1.750,10/01/2021,12,2021,MONTHLY
City List,Highland Haven,Burnet,0.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Parker Co ESD 1-A,,0.000,1.500,10/01/2021,12,2021,MONTHLY
City List,De Leon,Comanche,1.500,1.500,10/01/2021,12,2021,MONTHLY
City List,Log Cabin,Henderson,1.000,2.000,10/01/2021,12,2021,MONTHLY
City List,Krum,Denton,1.750,1.750,10/01/2021,12,2021,MONTHLY
SPD List,Johnson Co ESD 1-A,,0.000,1.000,10/01/2021,12,2021,MONTHLY
SPD List,Pilot Point Mun Dev Dist,,0.000,0.500,10/01/2021,12,2021,MONTHLY
City List,La Villa,Hidalgo,1.500,2.000,04/01/2021,12,2021,MONTHLY
City List,Pilot Point,Denton,2.000,1.500,10/01/2021,12,2021,MONTHLY
City List,Yorktown,Dewitt,1.750,2.000,10/01/2021,12,2021,MONTHLY
City List,Deport,Lamar,1.000,1.500,10/01/2021,12,2021,MONTHLY
City List,Hickory Creek,Denton,2.000,2.000,10/01/2021,12,2021,MONTHLY
City List,New Berlin,Guadalupe,1.250,1.500,04/01/2021,12,2021,MONTHLY
SPD List,Brazos Co ESD 1,,0.000,1.500,10/01/2021,12,2021,MONTHLY
City List,Corinth,Denton,1.750,1.500,01/01/2021,12,2021,MONTHLY
SPD List,Jersey Village Fire Cont,,0.000,0.500,10/01/2021,12,2021,MONTHLY
SPD List,Argyle Mun Dev Dist,,0.000,0.250,04/01/2021,12,2021,MONTHLY
City List,Follett,Lipscomb,2.000,1.500,01/01/2021,12,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 21,,0.000,2.000,04/01/2021,12,2021,MONTHLY
City List,Detroit,Red River,1.000,1.500,07/01/2021,12,2021,MONTHLY
City List,Killeen,Bell,1.500,1.500,10/01/2021,12,2021,MONTHLY
SPD List,Brazos Co ESD 2,,0.000,1.500,04/01/2021,12,2021,MONTHLY
City List,Gustine,Comanche,1.500,1.000,04/01/2021,12,2021,MONTHLY
City List,Novice,Coleman,0.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Holland Mun Dev Dist,,0.000,0.250,04/01/2021,12,2021,MONTHLY
SPD List,Williamson Co ESD 4,,1.000,1.750,10/01/2021,12,2021,MONTHLY
City List,Tenaha,Shelby,1.000,2.000,04/01/2021,12,2021,MONTHLY
SPD List,Ft Bend Co Asst Dis 17,,0.000,2.000,04/01/2021,12,2021,MONTHLY
City List,Holland,Bell,1.250,1.000,01/01/2021,1,2022,MONTHLY
City List,Los Indios,Cameron,2.000,1.750,01/01/2022,1,2022,MONTHLY
City List,Ellinger,Fayette,0.000,1.000,10/01/2021,1,2022,MONTHLY
SPD List,Austin Co ESD 2,,0.000,1.500,04/01/2021,1,2022,MONTHLY
SPD List,Jasper Co ESD 4-A,,0.000,1.500,04/01/2021,1,2022,MONTHLY
SPD List,Kaufman Co Asst Dist 3,,0.000,2.000,04/01/2021,1,2022,MONTHLY
City List,De Soto,Dallas,2.000,2.000,07/01/2021,1,2022,MONTHLY
City List,Primera,Cameron,1.750,2.000,10/01/2021,1,2022,MONTHLY
SPD List,Johnson Co ESD 1-B,,0.000,2.000,10/01/2021,1,2022,MONTHLY
SPD List,Williamson Co ESD 4-A,,0.000,2.000,10/01/2021,1,2022,MONTHLY
SPD List,Pilot Point Mun Dev Dist,,0.000,0.500,10/01/2021,1,2022,MONTHLY
City List,Palmview,Hidalgo,1.000,1.500,04/01/2021,1,2022,MONTHLY
City List,Watauga,Tarrant,1.500,1.250,01/01/2021,1,2022,MONTHLY
City List,Rocksprings,Edwards,1.750,1.500,10/01/2021,1,2022,MONTHLY
SPD List,Liberty Co ESD 1,,0.000,1.500,10/01/2021,1,2022,MONTHLY
City List,Port Arthur,Jefferson,1.375,1.500,04/01/2021,1,2022,MONTHLY
City List,Sandy Point,Brazoria,0.000,1.500,10/01/2021,1,2022,MONTHLY
City List,Corinth,Denton,1.750,1.500,01/01/2021,1,2022,MONTHLY
City List,New Berlin,Guadalupe,1.250,1.500,04/01/2021,1,2022,MONTHLY
SPD List,Jersey Village Fire Cont,,0.000,0.500,10/01/2021,1,2022,MONTHLY
SPD List,Holland Mun Dev Dist,,0.000,0.250,04/01/2021,1,2022,MONTHLY
City List,Slaton,Lubbock,1.500,1.500,10/01/2021,1,2022,MONTHLY
SPD List,Parker Co ESD 1-A,,0.000,1.500,10/01/2021,1,2022,MONTHLY
City List,Jersey Village,Harris,1.500,1.000,10/01/2021,1,2022,MONTHLY
City List,Gustine,Comanche,1.500,1.000,04/01/2021,1,2022,MONTHLY
City List,Tenaha,Shelby,1.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Ft Bend Co ESD 5,,0.000,1.000,10/01/2021,1,2022,MONTHLY
SPD List,Ft Bend Co Asst Dis 12,,0.000,2.000,01/01/2022,1,2022,MONTHLY
City List,Novice,Coleman,0.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Brazos Co ESD 2,,0.000,1.500,04/01/2021,1,2022,MONTHLY
City List,Yorktown,Dewitt,1.750,2.000,10/01/2021,1,2022,MONTHLY
City List,Grandfalls,Ward,1.000,2.000,10/01/2021,1,2022,MONTHLY
SPD List,Johnson Co ESD 1,,0.000,0.500,10/01/2021,1,2022,MONTHLY
City List,De Leon,Comanche,1.500,1.500,10/01/2021,1,2022,MONTHLY
City List,Buffalo Gap,Taylor,2.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Jasper Co ESD 4,,0.000,2.000,04/01/2021,1,2022,MONTHLY
City List,Hawk Cove,Hunt,1.250,1.000,01/01/2022,1,2022,MONTHLY
City List,Arlington,Tarrant,1.750,2.000,04/01/2021,1,2022,MONTHLY
City List,Detroit,Red River,1.000,1.500,07/01/2021,1,2022,MONTHLY
City List,Port Arthur,Jefferson,1.500,1.375,01/01/2021,1,2022,MONTHLY
City List,Follett,Lipscomb,2.000,1.500,01/01/2021,1,2022,MONTHLY
City List,Oakwood,Leon,1.000,1.250,04/01/2021,1,2022,MONTHLY
SPD List,Burnet Co ESD 2,,0.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Corinth Fire Control,,0.000,0.250,04/01/2021,1,2022,MONTHLY
SPD List,Argyle Mun Dev Dist,,0.000,0.250,04/01/2021,1,2022,MONTHLY
SPD List,Travis Co ESD 1,,0.000,1.000,07/01/2021,1,2022,MONTHLY
City List,De Kalb,Bowie,1.500,1.500,07/01/2021,1,2022,MONTHLY
SPD List,Burnet Co ESD 5,,0.000,2.000,04/01/2021,1,2022,MONTHLY
City List,Argyle,Denton,1.750,1.500,04/01/2021,1,2022,MONTHLY
City List,Memphis,Hall,2.000,2.000,04/01/2021,1,2022,MONTHLY
City List,Asherton,Dimmit,1.000,1.500,04/01/2021,1,2022,MONTHLY
City List,Killeen,Bell,1.500,1.500,10/01/2021,1,2022,MONTHLY
SPD List,Williamson Co ESD 4,,1.000,1.750,10/01/2021,1,2022,MONTHLY
City List,Uncertain,Harrison,1.000,2.000,10/01/2021,1,2022,MONTHLY
City List,Anton,Hockley,1.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Williamson Co ESD 7-A,,0.000,2.000,04/01/2021,1,2022,MONTHLY
City List,Fate,Rockwall,1.500,1.500,10/01/2021,1,2022,MONTHLY
City List,Highland Haven,Burnet,0.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Johnson Co ESD 1-A,,0.000,1.000,10/01/2021,1,2022,MONTHLY
SPD List,Midland Co Hosp Dist,,0.000,0.250,01/01/2021,1,2022,MONTHLY
City List,Alvarado,Johnson,2.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Jasper Co ESD 4-B,,0.000,0.500,04/01/2021,1,2022,MONTHLY
SPD List,Ft Bend Co Asst Dis 21,,0.000,2.000,04/01/2021,1,2022,MONTHLY
SPD List,Ft Bend Co Asst Dis 17,,0.000,2.000,04/01/2021,1,2022,MONTHLY
City List,Von Ormy,Bexar,2.000,2.000,10/01/2021,1,2022,MONTHLY
City List,Watauga,Tarrant,1.250,1.500,10/01/2021,1,2022,MONTHLY
SPD List,Waller-Harris ESD 200,,0.000,1.000,04/01/2021,1,2022,MONTHLY
SPD List,Wilson Co ESD 3,,0.000,1.000,04/01/2021,1,2022,MONTHLY
